excel_row,source_code,permalink
210,2002-H181-17,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hap-0009?accountid=10598
211,2002-H181-18,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hap-0010?accountid=10598
212,2002-H181-19,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hap-0011?accountid=10598
213,2002-H181-28,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hap-0013?accountid=10598
214,2002-H181-29,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hap-0014?accountid=10598
215,2002-H181-41,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hap-0025?accountid=10598
216,2002-H361-14,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hec-0005?accountid=10598
217,2002-H361-15,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hec-0006?accountid=10598
218,2002-H361-35,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hec-0010?accountid=10598
219,2002-H361-4,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hec-0020?accountid=10598
220,2002-H361-51,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hec-0026?accountid=10598
221,2002-H361-56,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hec-0031?accountid=10598
222,2002-H361-62,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hec-0037?accountid=10598
223,2002-H361-64,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hec-0039?accountid=10598
224,2002-H361-68,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hec-0043?accountid=10598
225,2002-H361-7,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hec-0023?accountid=10598
226,2002-H361-71,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hec-0046?accountid=10598
227,2002-H371-43,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hfs-0013?accountid=10598
228,2002-H401-51,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hgr-0054?accountid=10598
229,2002-H401-62,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hgr-0064?accountid=10598
230,2002-H401-83,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hgr-0084?accountid=10598
231,2002-H521-16,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hjh-0023?accountid=10598
232,2002-H651-1,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0010?accountid=10598
233,2002-H651-11,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0001?accountid=10598
234,2002-H651-13,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0003?accountid=10598
235,2002-H651-14,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0004?accountid=10598
236,2002-H651-15,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0005?accountid=10598
237,2002-H651-16,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0006?accountid=10598
238,2002-H651-17,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0007?accountid=10598
239,2002-H651-2,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0021?accountid=10598
240,2002-H651-20,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0011?accountid=10598
241,2002-H651-21,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0012?accountid=10598
242,2002-H651-22,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0013?accountid=10598
243,2002-H651-23,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0014?accountid=10598
244,2002-H651-24,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0015?accountid=10598
245,2002-H651-25,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0016?accountid=10598
246,2002-H651-26,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0017?accountid=10598
247,2002-H651-3,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0032?accountid=10598
248,2002-H651-33,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0025?accountid=10598
249,2002-H651-37,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0029?accountid=10598
250,2002-H651-4,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0043?accountid=10598
251,2002-H651-43,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0036?accountid=10598
252,2002-H651-54,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0048?accountid=10598
253,2002-H651-57,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0050?accountid=10598
254,2002-H651-6,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0054?accountid=10598
255,2002-H651-60,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hrc-0003?accountid=10598
256,2002-H651-61,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0052?accountid=10598
257,2002-H651-64,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hrc-0006?accountid=10598
258,2002-H651-7,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hrc-0055?accountid=10598
259,2002-H701-1,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-sci-0011?accountid=10598
260,2002-H701-10,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-sci-0001?accountid=10598
261,2002-H701-19,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-sci-0010?accountid=10598
262,2002-H701-23,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-sci-0014?accountid=10598
263,2002-H701-26,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-sci-0017?accountid=10598
264,2002-H701-32,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-sci-0021?accountid=10598
265,2002-H701-38,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-sci-0009?accountid=10598
266,2002-H701-40,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-sci-0011?accountid=10598
267,2002-H701-48,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-sci-0019?accountid=10598
268,2002-H701-9,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-sci-0029?accountid=10598
269,2002-H721-12,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-smb-0003?accountid=10598
270,2002-H751-13,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hti-0004?accountid=10598
271,2002-H751-16,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hti-0006?accountid=10598
272,2002-H751-27,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hti-0018?accountid=10598
273,2002-H751-28,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hti-0019?accountid=10598
274,2002-H751-50,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-hti-0041?accountid=10598
275,2002-S201-18,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-sas-0016?accountid=10598
276,2002-S201-6,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-sas-0009?accountid=10598
277,2002-S241-15,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-bhu-0005?accountid=10598
278,2002-S241-18,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-bhu-0008?accountid=10598
279,2002-S311-10,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-nar-0012?accountid=10598
280,2002-S311-12,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-nar-0014?accountid=10598
281,2002-S311-35,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-nar-0010?accountid=10598
282,2002-S311-36,
283,2002-S321-1,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2000-pwo-0018?accountid=10598
284,2002-S321-13,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-pwo-0002?accountid=10598
285,2002-S321-14,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-pwo-0003?accountid=10598
286,2002-S321-16,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2000-pwo-0017?accountid=10598
287,2002-S321-18,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-pwo-0006?accountid=10598
288,2002-S321-19,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-pwo-0007?accountid=10598
289,2002-S321-2,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2000-pwo-0020?accountid=10598
290,2002-S321-20,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-pwo-0008?accountid=10598
291,2002-S321-22,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2000-pwo-0019?accountid=10598
292,2002-S321-7,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2000-pwo-0025?accountid=10598
293,2002-S321-8,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-pwo-0010?accountid=10598
294,2002-S321-9,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-pwo-0011?accountid=10598
295,2002-S401-43,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-sga-0035?accountid=10598
296,2002-S401-55,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-sga-0017?accountid=10598
297,2002-S401-9,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-sga-0041?accountid=10598
298,2002-S411-4,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2001-ias-0004?accountid=10598
299,2003-H161-1,https://congressional-proquest-com.proxy.lib.duke.edu/congressional/docview/t29.d30.hrg-2002-hag-0011?accountid=10598
300,2003-H161-13,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hag-0018?accountid=10598
301,2003-H161-13,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hag-0018?accountid=10598
302,2003-H161-18,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hag-0010?accountid=10598
303,2003-H161-2,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hag-0008?accountid=10598
304,2003-H161-6,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hag-0016?accountid=10598
305,2003-H161-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hag-0015?accountid=10598
306,2003-H181-28,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hap-0071?accountid=10598
307,2003-H201-2,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2001-ash-0012?accountid=10598
308,2003-H361-33,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hec-0042?accountid=10598
309,2003-H361-34,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hec-0043?accountid=10598
310,2003-H361-37,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hec-0046?accountid=10598
311,2003-H361-39,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hec-0048?accountid=10598
312,2003-H361-45,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hec-0058?accountid=10598
313,2003-H371-10,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hfs-0021?accountid=10598
314,2003-H371-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hfs-0031?accountid=10598
315,2003-H401-11,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hgr-0024?accountid=10598
316,2003-H401-12,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2001-hgr-0102?accountid=10598
317,2003-H401-162,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hgr-0119?accountid=10598
318,2003-H401-19,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hgr-0056?accountid=10598
319,2003-H401-49,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hgr-0084?accountid=10598
320,2003-H401-72,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hgr-0133?accountid=10598
321,2003-H401-78,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hgr-0135?accountid=10598
322,2003-H401-82,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hgr-0112?accountid=10598
323,2003-H651-1,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0008?accountid=10598
324,2003-H651-100,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hrc-0044?accountid=10598
325,2003-H651-104,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hrc-0048?accountid=10598
326,2003-H651-107,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hrc-0051?accountid=10598
327,2003-H651-11,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0010?accountid=10598
328,2003-H651-114,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hrc-0057?accountid=10598
329,2003-H651-116,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hrc-0059?accountid=10598
330,2003-H651-118,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hrc-0061?accountid=10598
331,2003-H651-121,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hrc-0064?accountid=10598
332,2003-H651-123,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hrc-0066?accountid=10598
333,2003-H651-124,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2003-hrc-0067?accountid=10598
334,2003-H651-16,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0077?accountid=10598
335,2003-H651-24,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0022?accountid=10598
336,2003-H651-25,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0023?accountid=10598
337,2003-H651-26,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0024?accountid=10598
338,2003-H651-29,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0026?accountid=10598
339,2003-H651-3,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0027?accountid=10598
340,2003-H651-30,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0028?accountid=10598
341,2003-H651-33,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0031?accountid=10598
342,2003-H651-34,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0032?accountid=10598
343,2003-H651-35,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0033?accountid=10598
344,2003-H651-36,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0034?accountid=10598
345,2003-H651-37,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0035?accountid=10598
346,2003-H651-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-2002-hrc-0036?accountid=10598
